State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
OH,39087,32.55458361816027,720397131|72039799999|72070599999|99999993818,999999-93818,12.670191301158123,Lawrence County
NC,37077,28.065217598407482,7202883711|72028899999|7221413731|72214199999|7221933722|72219399999|72306013722|72317493783|72317499999|74693993785|74693999999|9999993758|99999913747,720288-3711,7.941839062132113,Granville County
LA,22113,30.32404026486109,720587184|72058799999|720723257|72072399999|720915305|72091599999|72229499999|7223143934|72231453915|72231499999|72240513976|72240899999|72525799999|74799499999|99723699999|99828299999|9999993934|99999913976|99999953960,722408-99999,13.57300271656332,Vermilion Parish
CO,8045,27.044080963739987,72467494050|72467499999|72476023066|72571699999|7257173016|72571799999|726392424|72639299999|9999993096|99999923066|99999994094,725716-99999,7.327724785765763,Garfield County
NY,36077,39.751830152114245,72519614717|72519664775|72519794794|99999914749|99999914774|99999994794,999999-14749,29.57472569176923,Otsego County
WV,54055,25.502817520052552,72016063884|72016099999|7241203872|7241253859|72412599999|72412699999|9999993872|A0002163884,724125-3859,8.997151314439517,Mercer County
NC,37061,34.03346753232036,7202793705|72027999999|7220733727|72207399999|7221313713|72213199999|72301113748|72301313748|72302013748|72302099999|72306613713|72306699999|72306793726|72306799999|72306993753|72306999999|72309693727|7469293702|74692999999|7469403708|74694099999|74906999999|99743399999|99999913713|99999913748|99999993726|99999993727,746929-3702,5.185830879304556,Duplin County
MS,28087,18.92034993739486,720769275|72076999999|72234499999|72330613825|72330699999|72330753893|72330799999|746941389|99999913825,723307-53893,8.222744989217226,Lowndes County
SD,46083,31.559890679784502,71168099999|72651014944|72652594911|72652599999|9999994990|99999914944,726510-14944,20.71181577393101,Lincoln County
AK,2122,36.85410457756812,70259026523|70259526559|70259599999|70298626557|70298699999|70341025507|70360499999|99469099999|99717699999|99738299999|99816799999|99999925507|99999926523|99999926563,702595-99999,22.973981696907845,Kenai Peninsula Borough
OH,39143,33.52338516166037,72070999999|72420014891|7242874848|72428799999|72428999999|72524614891|72524999999|72536094830|72536614825|99224099999|99434099999|99729399999|99729599999|99734499999|99800199999|99817999999|99999914825|99999914849|99999914891|99999994830|A07086468,A07086-468,18.14258987471946,Sandusky County
KY,21195,19.28486395663203,72045799999|720458476|72046499999|72413199999|72413399999,724131-99999,6.730195489711431,Pike County
VT,50021,36.92778460498961,72102899999|72516099999|72516594737|72516599999|72611554740|72611599999|72614594705|72616654781|72616699999|74483099999|74484099999|999999425|99999954781|99999994705,725165-94737,5.433425297536575,Rutland County
MN,27111,33.99542730840961,72058599999|72655714910|72656194997|72656199999|72657294966|72745394967|72745794962|72745799999|72751454910|72751499999|99999914910|A07357182,726572-94966,22.857837582072296,Otter Tail County
VT,50023,30.448237995045513,720492151|72049299999|72049354758|72049399999|72102899999|72604099999|72611454771|72611499999|72612099999|72614054742|72614594705|72617014742|999999425|99999914742|99999994705,726145-94705,5.330429589854675,Washington County
MO,29145,22.431856537262906,720479149|72349099999|72349513987|99999913987|99999923908,720479-149,17.852993124423676,Newton County
OH,39077,32.88065071636973,72420014891|7252084855|72520899999|7252144849|72521499999|72521599999|7252164842|72521699999|72524014820|72524614891|72524999999|74471499999|99224099999|99280099999|99434099999|99729399999|99800199999|99817999999|99999914820|99999914891|99999954856|A07086468,998179-99999,17.11280683490213,Huron County
OH,39129,31.294481385459804,720651232|720928315|72428014821|72428463825|72428499999|72428513812|72428599999|7242884804|72428899999|72429453844|72429499999|7242953867|72429563888|72429599999|72429613841|72429699999|7252294858|72522999999|9999993867|99999913812|99999914821|99999993834,724285-99999,12.317133278827125,Pickaway County
TX,48323,37.919231006799215,720742270|72074299999|72220212985|72220299999|72258699999|74915599999,749155-99999,14.976071459537495,Maverick County
AL,1113,28.47107194095276,72036363872|7222843892|72228499999|72228899999|74908999999,720363-63872,23.39342264604635,Russell County
TX,48001,25.839245735438624,72029853971|72029899999|72031493983|72031499999|72104399999|72244813972|72244899999|72246953912|72246999999|7244623073|72446299999|74948899999|999999447|99999913972|99999953968|99999993983,720314-99999,3.488797816694099,Anderson County
OH,39159,34.52456329978347,720414139|72041499999|720651232|720928315|720944324|72428014821|72428463825|72428499999|72428513812|72428599999|7242884804|72428899999|7242953867|72429563888|72429599999|7242984850|72429899999|7252084855|72520899999|74570013840|74570099999|9999993867|99999913812|99999914821|99999993834,720651-232,5.23686025020116,Union County
NM,35015,27.347774007947542,7226763035|72267699999|72268793033|99999953002|99999953015,722687-93033,9.855212033943639,Eddy County
GA,13129,31.00524711621649,720714252|722109355|72210999999|72215453885|72215499999|72215653873|72215699999|72227013864|72227099999|72227399999|72320093801|72320099999|74781263813|74781299999|99999913864|99999993801|A0001163848,722154-53885,15.087165985841237,Gordon County
AL,1009,37.195229170687206,69116499999|72037663880|72050499999|720505156|72203163839|72203199999|72228013876|7222853896|72228599999|72228713871|7232303856|72323163883|72323199999|999999440|9999993856|9999993883|99999913871|99999913876|99999963839|99999963857|99999963866|99999963867|99999973803,999999-63867,19.738810231268577,Blount County
ME,23017,37.17779313896471,72047299999|72618099999|72618354772|72618399999|72618494709|72618499999|72618514605|99999914605|99999914784,726180-99999,11.281926070210096,Oxford County
MO,29113,34.750521407506774,720169116|72048499999|72434013994|7243453966|72434753904|72434799999|99999913992|99999913994|99999993910,999999-13992,28.186644551371028,Lincoln County
NY,36037,36.96463198430253,72498894704|72498899999|72523094704|72523099999|72528014733|72528599999|7252874724|72528799999|72528899999|72529014768|72529599999|99725499999|99798999999|99800999999|99816899999|99823599999|99826699999|99826799999|99999914733|99999914768|99999994704,999999-14768,27.35514156663549,Genesee County
IL,17077,28.053595391574273,72433593894|72433599999|72433693810|72433699999|7243393865|72433999999|74465253897|74465299999|74465363814|74465399999|99999993810,999999-93810,7.2395082708440315,Jackson County
TX,48199,38.46772981320068,72029653945|72029699999|720926313|72241012917|72362953998|72362999999|72502199999|99426099999|99822599999|99999912917,720926-313,20.804865703680907,Hardin County
WI,55021,35.41907113381147,72039899999|72065699999|72641014837|72641614921|72641699999|72646454834|72646499999|72650354833|72650399999|7265064840|72650699999|7265094898|72650999999|99999914837|99999914921|A07354132,726503-99999,22.30850728599323,Columbia County
SC,45021,36.61763146955817,720597190|720599192|720607199|72311753871|72311799999|72311913886|72311999999|7231203870|72312263889|72312299999|72312693804|72312699999|9999993870|99999913822|99999993804,723126-93804,20.7593080680699,Cherokee County
WV,54037,9.07895730223574,72417713734|99999913734,724177-13734,8.96302418229709,Jefferson County
TN,47073,32.877089421088975,72062399999|72318113877|72318313877|72335013877|99999913877,723181-13877,30.196793533931952,Hawkins County
WV,54079,28.313281639241314,72414013866|7242503860|74207963876|9999993860|99999913866,724140-13866,19.396858562825216,Putnam County
TN,47019,17.050046676374414,72062399999|72318113877|72318313877|72335013877|99999913877,720623-99999,5.959459170633787,Carter County
NC,37107,32.55709197771955,720864290|72093699999|7220733727|72207399999|7221313713|72213199999|72306513783|72306599999|72306613713|72306699999|72306793726|72306799999|72306893759|72306899999|72306993753|72306999999|72309013754|72309593719|72309693727|7469253741|74692599999|7469293702|74692999999|7469403708|74694099999|99999913713|99999913754|99999993719|99999993726|99999993727,723067-93726,5.4108627394310815,Lenoir County
WV,54049,29.44134061550977,72032863832|72032899999|72417013729|7241753802|72417599999|72417613736|99999913729|99999913736,724175-3802,14.386621167004584,Marion County
VA,51067,36.30418457772712,72318099999|72410013733|72410613728|72410699999|72411013741|72411353881|72411399999|72411613868|72411699999|74598563806|74598599999|99999913728|99999913733|99999913741|99999913868,724110-13741,22.992398765500443,Franklin County
CO,8067,31.355942837188643,720539165|72462593005|72462599999|72462699999|7246273011|72462799999|72476793069|72476799999|9999993061,724626-99999,1.5400232709130859,La Plata County
TN,47031,32.49973365955461,72077599999|720974344|721031348|72324599999|72326399999|72327313827|72327399999|723274372|72327499999|74900099999|74908399999|99999913855|99999993803,749000-99999,6.758227171950697,Coffee County
TX,48467,35.09387329513064,72029153970|72029199999|72104399999|721044448|72204253978|72204299999|72236293937|72236299999|72244813972|72244899999|72246953912|72246999999|72248953911|72248999999|72258813926|72258899999|999999447|99999913972,722042-99999,23.308395468704745,Van Zandt County
KY,21209,27.614950898172207,72045299999|720455145|720456146|72422093820|72423353841|72423399999|99999963838|99999993820,999999-63838,16.201979764604246,Scott County
MN,27025,34.21896597128747,72058399999|72065799999|72657594960|72657599999|72657794974|72657799999|72658014922|72658414927|72658499999|7266034974|72660399999|7266794969|72667999999|72668254914|72668299999|7274754940|72747599999|7275034909|72750399999|99999914922|99999914927|99999914947|99999954932,726679-4969,13.673610400761337,Chisago County
NC,37189,26.068502195988103,72219863819|72219899999|7230103810|7231453810|72314653892|72314699999|72314863859|72314899999|72316563821|72316599999|9999993810,722198-63819,3.3644466869192113,Watauga County
NV,32019,38.471063168176364,69236499999|720549171|72055199999|72485699999|72488023185|72488593102|99999923185|99999993102|99999993123,720551-99999,30.279624014060186,Lyon County
PA,42103,26.995588409740435,72513014777|72513514754|72543454789|72543499999|99999914754|99999914777,725434-54789,22.37687974081707,Pike County
NC,37047,34.94302830527357,72027493799|72027499999|7202793705|72027999999|7221913721|72219199999|72301113748|72301313748|72301599999|72301699999|72302013748|72302099999|72310813776|72310899999|99707799999|99731099999|99738999999|99769599999|99779499999|99800699999|99999913748|99999913776,720274-93799,3.4711736328967673,Columbus County
AL,1001,35.11987404124949,72026563833|72026599999|72036263874|72050899999|72226013895|72226513821|72226599999|72226613850|72226699999|7222903881|72229099999|72230053864|72230099999|72637899999|74907399999|9999993881|99999913895|99999963858|99999963891|99999963897|99999973802,722265-99999,19.208916763488237,Autauga County
IL,17195,34.880075728590846,7220824876|72208299999|7221494899|72214999999|7221824890|72218299999|7222044996|72220499999|72532514816|72532599999|7253264894|72532699999|72544014923|99999914816|99999914923,725326-99999,11.979054198256273,Whiteside County
MO,29213,30.481048647173814,720616207|72440013995|99999913995|A51256451,720616-207,12.186021984140122,Taney County
MS,28109,36.19217867077279,72097599999|72213813835|72213863852|72213899999|72234713833|72234799999|72234999999|74757093874|74759013833|74768199999|74768593874|74768599999|74768613820|74768699999|99736799999|99821999999|99823499999,722349-99999,19.754047591413666,Pearl River County
VA,51031,36.748907667193066,7240173707|72401799999|72410013733|72410613728|72410699999|72411013741|99999913728|99999913733|99999913741,724100-13733,9.999098350162727,Campbell County
OK,40051,34.03830143219742,72035853999|720628215|72062899999|72207153935|72207199999|72207853938|72207899999|72217353951|72217399999|72353013967|72354013919|72354099999|7235443954|72354499999|72355013945|72355099999|7235703948|72357099999|7235753950|72357599999|9999993948|99999913919|99999913945|99999913967|99999993908,722071-53935,7.161407268904956,Grady County
OH,39147,38.04224451849574,72070999999|72420014891|7242874848|72428799999|72428999999|7252084855|72520899999|72524614891|72524999999|72536094830|72536614825|99434099999|99729399999|99729599999|99734499999|99800199999|99817999999|99999914825|99999914849|99999914891|99999994830|A07086468,725366-14825,29.21828541147981,Seneca County
NV,32510,22.135412134987416,720549171|72055199999|720839279|72488023185|99999923118|99999923185,720549-171,2.3360085618504693,Carson City
VT,50027,31.00675201470303,72102899999|72516594737|72516599999|72611554740|72611599999|72614594705|74484099999|999999425|99999994705,726115-99999,16.249248326852946,Windsor County
CO,8037,28.106636100245296,72026294076|72026299999|7220613038|72206199999|72467199999|72467393009|72467399999|72467523063|72467599999|72467693073|72467699999|726392424|72639299999|9999993098|99999923063|A0000594076,999999-3098,10.201104633835888,Eagle County
AL,1033,26.773896974968924,720413138|72041399999|72077399999|72227953852|72227999999|72323513896|74908099999|99999913896|99999963868|99999963894|99999963895,999999-63894,10.636493408985691,Colbert County
UT,49003,33.79870625965597,69133499999|69430099999|72575399999|999999480|9999994138|99999924125,999999-4138,28.648544550548028,Box Elder County
ME,23009,29.771185585222177,72603599999|72607014606|72607099999|72607114606|72607714616|72607799999|72607899999|72608499999|72608699999|72608814606|72618699999|72618899999|72618999999|72665799999|99406099999|99718199999|99825299999|99999914601|99999914606|99999914622|99999994644,726077-14616,14.803022240809046,Hancock County
NC,37093,29.86754042188811,69132499999|7202793705|72027999999|720968340|72103899999|7220433738|72204399999|7220733727|72207399999|7222013723|72220199999|7222433738|72303013714|72303099999|72303493747|72303499999|72303593740|72303599999|72304499999|72310813776|72310899999|72310993782|72310999999|7231433720|72314399999|725294383|72529499999|74693093737|74693099999|7469363712|74693699999|74906899999|99999913711|99999913776|99999993737,723034-93747,14.93519721801161,Hoke County
KS,20169,18.95839561156877,72043299999|72078199999|7245863919|72458613922|74909499999|9999993877|9999993919,724586-13922,0.05506068352820043,Saline County
TN,47089,39.11724123903094,72090799999|72324653868|72326013891|72326499999|72427053868|72427099999|9999993841|99999913891,723264-99999,24.699252157212243,Jefferson County
CA,6109,29.83763505725298,720615206|720652433|72065299999|72068199999|99999953150,999999-53150,19.916210106125227,Tuolumne County
MS,28071,29.391851709682935,72054153806|72054199999|72058899999|72216513815|72216563808|72216599999|72330193862|72330393862|72330599999|72332093862|74907999999|99999923803,720541-99999,3.2844553762839417,Lafayette County
VA,51191,25.549036406026033,72026463827|72026499999|72405663805|72405699999|72405853818|72405899999|72411763802|72411799999|A06800120,724058-53818,4.966637791452272,Washington County
TX,48401,29.333211947407104,72029853971|72029899999|720577175|72057799999|72080699999|720943431|72211253982|72211299999|7224473901|72244813972|72244899999|7224703901|72247099999|72249953948|72249999999|9999993901|99999913972,720577-175,5.93606974674743,Rusk County
GA,13039,31.096857873902696,720671248|72067199999|72213013861|72213099999|72213653883|72213699999|72213713878|72213999999|99415099999|99735899999|99780599999|99801099999|99999913878|99999953846|99999963856|99999993836|99999993840,999999-53846,13.523508263997657,Camden County
MO,29101,32.772373612992205,72030653879|72030699999|72040299999|72047899999|72048399999|72048799999|720636222|72063699999|721045354|72104599999|722367363|72236799999|7244533994|72445399999|72446113988|72446313988|72446399999|7244663929|72446699999|72446713930|72446799999|9999993929|99999913930|99999913988|99999913991|99999993995,722367-363,2.7055207311502096,Johnson County
AZ,4007,43.57560500295856,723745374|72374593139|74725599999|99999953170|99999993139,999999-93139,42.27786294694683,Gila County
TX,48473,37.60743462410087,720594188|72059499999|720617208|720637223|72242953910|72242999999|72243012960|72243399999|72243512918|72244012918|72244453902|72244499999|7224453904|72254312977|72254399999|72255353928|72255399999|7474603904|99848199999|9999993904|99999912918|99999912945|99999912960|A0000253928,720617-208,15.442154802714052,Waller County
LA,22099,32.85419875316385,720468466|720587184|72058799999|720967457|721046460|72104699999|7223143934|72231453915|72231499999|72231713970|72232013970|72232899999|72232912936|72232999999|72240312968|72240399999|72240513976|72240899999|74799499999|99723899999|99821799999|99843899999|999999460|9999993934|99999912988|99999913970|99999913976|99999953960,747994-99999,3.583295151828262,St. Martin Parish
VA,51660,31.393459583887104,72071699999|7221673718|72216799999|72401693736|72401699999|72410593760|72410599999|9999993759|99999913732|99999993736|A06884416,724105-99999,11.758815396343277,Harrisonburg City
OH,39005,34.490279782328216,720414139|72041499999|72420014891|72430314813|72430399999|7252084855|72520899999|72521014895|7252144849|72521499999|72521599999|7252164842|72521699999|72524014820|72524614891|74471499999|99280099999|99800199999|99817999999|99999914813|99999914820|99999914891|99999914895|99999914896|99999954851|99999954856,724200-14891,13.084875684604887,Ashland County
KY,21113,22.111572804969935,720448144|72044899999|720455145|720456146|72422093820|72423353841|72423399999|99999963838|99999993820,724220-93820,11.729242176579541,Jessamine County
NY,36035,38.88631931031,72518014735|72518514750|72519664775|72519794794|72522014750|7449944741|74499499999|9999994741|9999994782|99999914735|99999914749|99999914750|99999914774|99999994794,999999-14749,16.010238808871033,Fulton County
TN,47107,44.57353742076522,72324013882|72324499999|72324653868|7232503847|72326013891|7232653847|72427053868|72427099999|9999993841|9999993847|99999913882|99999913891|99999963855,723244-99999,35.63085337667643,McMinn County
TN,47145,29.19777502449277,72090799999|72324653868|7232503847|72326013891|72326499999|7232653847|72427053868|72427099999|9999993841|9999993847|99999913891|99999963855,999999-3841,19.952969285722137,Roane County
IL,17007,36.35198882164724,7220754871|72207599999|7220824876|72208299999|7221824890|72218299999|72530594892|72530599999|72533999999|72534714880|72534799999|72543094822|7446554808|74465599999|7446654838|74466599999|99999914844|99999954811|99999994822,999999-14844,11.751404756623767,Boone County
TN,47043,36.303993487765574,7220723894|72207299999|723249463|72327013897|72327199999|72327313827|72327399999|72327599999|7232803894|74672099999|99999913897,723271-99999,26.35811485845184,Dickson County
TN,47105,29.69172738860395,72090799999|72324653868|7232503847|72326013891|72326499999|7232653847|72427053868|72427099999|9999993841|9999993847|99999913891,999999-3841,18.880509958909098,Loudon County
UT,49021,35.507267604706676,72475023176|72475099999|72475593129|72475723176|72479723176|74520023176|74520123176|99999923176|99999923177|99999953013|99999953166|99999993129,724755-93129,14.872970091738715,Iron County
LA,22089,31.56763896551178,72046699999|721046460|72104699999|72204112993|72204199999|72224299999|72231012916|7223123908|72231299999|72231553917|72231599999|72231612958|72232799999|72232899999|72233053865|72233099999|72236653865|72236699999|72240612927|72240699999|99429099999|99476099999|99478099999|99736099999|99736599999|99819499999|99821899999|999999460|999999483|99999912927|99999912930|99999912958|99999912988|99999993906,722310-12916,7.983512424412561,St. Charles Parish
MI,26157,34.939294074848505,720629216|720902298|72090299999|72200754828|7221254829|72212599999|72234654824|72234699999|72538694898|72538699999|72540654817|72540699999|72637014826|72637799999|72637914845|99497999999|99726099999|99818099999|99824299999|99999914826|99999914845,722007-54828,1.5147587155174493,Tuscola County
NV,32007,32.45636022453048,72484599999|72582099999|72582524121|72582794190|72582799999|99999924121,724845-99999,20.30588177815316,Elko County
MO,29169,23.101676643726073,72047799999|720949329|72442013997|72445613997|7244573938|72445799999|72445953931|72445999999|9999993938|99999913997|99999923909,724457-3938,6.037027776838207,Pulaski County
TX,48073,35.49920516056549,72029853971|72029899999|72031493983|72031499999|720577175|72057799999|72104399999|72244693987|7224473901|72244813972|72244899999|7224703901|72247099999|72249953948|72249999999|7244623073|72446299999|74948899999|999999447|9999993901|99999913972|99999953968|99999993983|99999993987,720298-99999,3.681430271785086,Cherokee County
AL,1031,26.694929672010147,72036163870|72036263874|72221999999|72223863873|72223899999|72223953861|72223999999|7222673878|72226799999|72226813839|72226893843|72226899999|7222693850|72226999999|72227553843|72227599999|9999993850|9999993878|99999913839|99999923801|99999953843|99999973802|99999993843,722219-99999,8.667834568437732,Coffee County
TX,48265,35.935012177548494,72032393947|72032399999|72073399999|72236323098|72253312962|72253712961|72253799999|72263513973|74740013973|74901899999|99999913973|99999993947,722537-99999,16.861115708550752,Kerr County
OR,41009,34.64477392789125,7268364201|72683699999|72698024229|72698524242|72698599999|72698694261|72698699999|72698999999|72791094224|99401199999|99725699999|99726399999|99770699999|99780199999|99999924229|99999924246|99999994224,997801-99999,12.932386540141502,Columbia County
NC,37065,33.01026275958326,720649231|720864290|72093699999|7221413731|72214199999|72306513783|72306599999|72306613713|72306699999|72306793726|72306799999|72306893759|72306899999|72307993796|72307999999|72400893781|72400899999|7469253741|74692599999|7469403708|74694099999|99999913713|99999913746|99999913747|99999993726,720864-290,3.2640894295845992,Edgecombe County
OK,40147,33.276939515870296,720561467|72209153940|72209199999|72356013968|72356453908|72356499999|7235653959|72356599999|72356799999,723565-3959,6.970842903672028,Washington County
MD,24047,27.291061612191115,722218356|72221899999|72398093720|72404593720|74594693786|74594699999|74595099999|99240099999|99729799999|99731399999|99768899999|99821199999|99999993720,724045-93720,13.029175119250919,Worcester County
VA,51047,32.29371878696979,7203173735|72031799999|72071699999|7221673718|72216799999|722692367|72269299999|72309893798|72309899999|7231143715|72311499999|72401693736|72401699999|72403093738|7240333706|72403399999|72403513773|7240363710|72403699999|72403793728|72403799999|7240533717|72405399999|7240553714|72405599999|9999993759|99999913731|99999913732|99999913773|99999993734|99999993736|A06884416,723098-99999,5.802851499901056,Culpeper County
AL,1071,30.564596888928197,69116499999|72030763804|72030799999|72037663880|720856284|72211163847|72211199999|7232303856|72323163883|72323199999|72638199999|999999440|9999993856|99999963857|99999963862|99999963866|99999963896|A0001363847,999999-63896,5.893780394553628,Jackson County
MI,26027,34.928422428702326,72037154850|72234354826|72234399999|72538354827|72538399999|72539614815|72539699999|7254144886|72541499999|72635594871|72635599999|72635699999|72635794815|72635799999|99734399999|99801299999|99999914815,720371-54850,20.866510501628692,Cass County
WI,55043,25.344631204405587,720586183|72058699999|72641614921|72641699999|72643894994|72643899999|7264444963|72644499999|72650754907|72650799999|99999914921,720586-99999,18.154161686887452,Grant County
OH,39037,37.88942862483285,720713251|720944324|72224963887|72427653859|72427699999|72429093815|7242953867|72429563888|72429599999|74570013840|74570099999|9999993867|99999993815,720713-251,6.722751970109706,Darke County
PA,42121,31.219931701993303,720378122|72037899999|7251044843|72510499999|72512464705|72512499999|7251254787|72512599999|72526794868|72526799999|99999914741|99999914812|99999994868,725267-99999,5.533348654009998,Venango County
PA,42127,33.068412473201526,72513014777|72513514754|72543454789|72543499999|99999914754|99999914777,725130-14777,30.805065378711063,Wayne County
IL,17029,32.731763909395994,72031963841|72031999999|72217263810|72217299999|72531594870|72531599999|7253163887|72531699999|72531753802|72531799999|74466199999|99999954808|99999993816,725317-99999,4.16172665912615,Coles County
VA,51089,33.79647057279082,72318099999|72410613728|72410699999|72411013741|72411353881|72411399999|74598563806|74598599999|99999913728|99999913741,745985-99999,8.654876018463778,Henry County
WI,55135,34.97656974533214,72034354852|72034399999|72039899999|720589185|72058999999|7264264895|72642699999|72645014898|7264524826|72645299999|72645694855|72645699999|7264574825|72645799999|72646014897|72646114897|72646314897|72646594890|72646599999|72650254832|72650299999|7266264864|72662699999|99999914831|99999914897|99999914898|A07354132,720343-99999,9.839371382529283,Waupaca County
TX,48325,37.075532381953444,720395130|72039599999|72073399999|72220212985|72220299999|72252312970|72252399999|72253012921|72253312962|72253512909|72253599999|72253712961|72253799999|74905899999|99999912931,722533-12962,3.8668443379513913,Medina County
IA,19181,30.991296855856316,7203124964|72031299999|72041254943|72041299999|72070154942|72070199999|72546014933|7254644977|72546499999|7254664938|72546699999|7254694913|72546999999|72547294989|72547299999|7254744915|72547499999|7254934962|72549399999|99999914933|99999954902,725460-14933,14.572885196084037,Warren County
IL,17063,33.49079466855332,7201374867|72013799999|7220754871|72207599999|7221264879|72212699999|7221274880|72212799999|7221494899|72214999999|7221714889|72217199999|72530594892|72530599999|72534014819|72534514834|72534599999|7253484831|72534899999|74460099999|7446554808|74465599999|99999914819|99999914834|99999954811,720137-4867,9.654595995031212,Grundy County
IL,17141,30.465317163648365,7220754871|72207599999|7220824876|72208299999|7221494899|72214999999|7221824890|72218299999|7222044996|72220499999|7253264894|72532699999|72543094822|7446554808|74465599999|99999914844|99999954811|99999994822,725430-94822,15.641667396902497,Ogle County
MN,27169,26.97500400566687,7202834927|72028399999|72097299999|72644014925|7265884956|72658899999|999999343|99999914925,726588-4956,7.166549990791946,Winona County
KY,21073,31.3306303239526,72044699999|720448144|72044899999|72422093820|72423093821|72423353841|72423399999|72423513810|72423599999|99999963838|99999993820|99999993821,724233-53841,4.014783905271614,Franklin County
NC,37083,31.48777973872591,7202883711|72028899999|720649231|720864290|72093699999|7221413731|72214199999|72306513783|72306599999|72306893759|72306899999|72307993796|72307999999|72400893781|72400899999|99999913746|99999913747,720649-231,5.091821446789633,Halifax County
ME,23025,25.44389233844319,72047299999|72607499999|72619094626|72619099999|72619199999,726190-99999,18.543795668137424,Somerset County
NY,36033,33.846598130512504,72518794733|72518799999|72622194725|72622394725|7262254742|72622564776|72622894740|72622899999|99999914743|99999994725,726228-94740,14.674224989028067,Franklin County
TX,48013,32.096204628904,720395130|72039599999|72252312970|72252399999|72253012921|72253512909|72253599999|72253612911|72253699999|74905899999|99999912911|99999912931,720395-130,3.9399252007025143,Atascosa County
MD,24035,31.549882138686037,69117499999|720384124|72038499999|72215813752|72215899999|722218356|72221899999|722244358|72224499999|7240433756|72404399999|72404799999|72405713701|72405799999|72406093721|72406593733|72406599999|72406793744|72406799999|72406999999|72529199999|74002099999|74594013705|74594099999|74594493784|74594599999|99440099999|99729699999|99729799999|99730099999|99730299999|99731299999|99737299999|99768999999|99778199999|99799499999|99840999999|99999913725|99999913752|99999913777|99999993721,725291-99999,10.697678921672802,Queen Anne's County
TX,48373,42.70972398903078,72029653945|72029699999|72244453902|72244499999|72244693987|72244753903|72244799999|7244623073|72446299999|72502199999|99999993987,722446-93987,30.862038009680244,Polk County
TX,48493,30.364259807775163,720395130|72039599999|72241612971|72252312970|72252399999|72253012921|72253512909|72253599999|72253612911|72253699999|74905899999|999999477|99999912911|99999912931,749058-99999,25.071558602717694,Wilson County
IL,17095,33.12110388458148,7201414868|72014199999|72208994959|72208999999|7221574949|72215799999|72532014842|72532399999|72532514816|72532599999|72544014923|99999914816|99999914842|99999914923|A000174868,722089-94959,11.502811133428645,Knox County
LA,22101,33.626035695651694,720587184|72058799999|720722256|72072299999|721046460|72104699999|7223143934|72231453915|72231499999|72232899999|72232912936|72232999999|72240312968|72240399999|72240513976|72240612927|72240699999|72240899999|72268299999|74799499999|99723699999|99723899999|99821799999|99843899999|999999460|9999993934|99999912927|99999912988|99999913976|99999953960,722329-12936,6.948623802804741,St. Mary Parish
WI,55015,32.98294454968082,72034354852|72034399999|72640899999|7264134875|72641399999|7264254841|72642599999|72645014898|72645499999|72645594897|72645599999|72645694855|72645699999|7264574825|72645799999|72650254832|72650299999|7265064840|72650699999|99406299999|99433099999|99497699999|99774199999|99999914831|99999914898,726456-99999,17.878860056080303,Calumet County
OK,40079,24.062180478285352,720627214|72213353946|72213399999|72217853953|72217899999|72341099999,722178-99999,9.421319362600936,Le Flore County
TX,48277,23.74455508266777,72030253963|72030299999|72236293937|72236299999|72258793955|72258799999,722587-93955,7.374929450192601,Lamar County
IN,18029,38.493914781610975,69264499999|72436399999|74468099999|74901599999|74907699999,744680-99999,32.165734500165854,Dearborn County
NE,31019,35.59710274356412,72552014935|72552594949|72552599999|72552614905|72552699999|72555594946|72555599999|72562414994|72562499999|7256284935|72562899999|72563499999|99999914935|99999914994,725526-14905,9.304408512982313,Buffalo County
MS,28105,22.90507252235835,72070853849|720769275|72076999999|72234499999|72330613825|72330699999|72330753893|72330799999|746941389|99999913825,720769-275,1.8379291980939256,Oktibbeha County
WA,53075,37.12563015901421,69148499999|72785024157|72785599999|72785794129|72785799999|9999994136|99999924147|99999924157,999999-24147,18.022093442082447,Whitman County
NM,35009,26.055462360857135,72201899999|72268623008|72268699999|72268923077|72268999999|72367623048|72367699999|74638093064|74638099999|99999923048|99999953008,999999-53008,10.758664495743568,Curry County
TX,48349,39.92339705711974,72029153970|72029199999|72029553972|72029599999|72029953966|72029999999|72031493983|72031499999|720779461|72104399999|72214353975|72214399999|72246953912|72246999999|72248953911|72248999999|72256199999|7225993971|72259999999|999999447|99999913928|99999953968|99999993983,722469-99999,4.361704031179178,Navarro County
OR,41041,24.87206281102175,72693024221|72694024232|72694524202|72694599999|72695024285|72695099999|72695199999|72695499999|72695599999|72695699999|72695799999|72695824285|72695899999|99402699999|99428099999|99676099999|99798499999|9999994236|99999924221|99999924232|99999924248|99999924285,994026-99999,8.697870382901927,Lincoln County
LA,22115,28.002031453347797,72034653991|72231953943|72231999999|7223343976|72233499999|7223903931|72239099999|7228203949|72282099999|72282153988|72282263903|74754013934|74754093915|74754099999|74755099999|74909899999|999999423|9999993931|9999993939|99999993915,722390-3931,4.017092320446065,Vernon Parish
NY,36057,29.068582668480595,72518014735|7449944741|74499499999|9999994741|9999994782|99999914735|99999914749|99999914774,999999-14749,12.363785026461771,Montgomery County
